Account,Coin,Closed PnL,classification,value,trade_date
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,134.575,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,53.833076,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,52.670943,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,13.9347,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,36.941247,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,36.837857,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,4.485817,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,39.342646,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.178871,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,66.414249,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.001441,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,100.706226,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,1.072044,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.6402,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.6402,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.6402,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.6402,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.6402,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,2.143506,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.013968,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.062274,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.118728,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.068094,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.060528,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.051798,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,4.756686,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,0.0,Fear,44,2025-02-19
